index,area,intensity,amount,drug type,well row,well column
6,234,57.004273504273506,0.0,Negative Control,G,12
7,180,21.583333333333332,0.0,Negative Control,G,12
8,136,73.33088235294117,0.0,Negative Control,G,12
9,178,4.421348314606742,0.0,Negative Control,G,12
10,220,3.922727272727273,0.0,Negative Control,G,12
12,175,28.205714285714286,0.0,Negative Control,G,12
13,159,38.484276729559745,0.0,Negative Control,G,12
14,195,34.42051282051282,0.0,Negative Control,G,12
15,230,16.617391304347827,0.0,Negative Control,G,12
16,175,26.388571428571428,0.0,Negative Control,G,12
18,190,13.436842105263159,0.0,Negative Control,G,12
21,187,16.18716577540107,0.0,Negative Control,G,12
22,178,21.629213483146067,0.0,Negative Control,G,12
23,200,51.51,0.0,Negative Control,G,12
24,187,25.048128342245988,0.0,Negative Control,G,12
25,79,29.430379746835442,0.0,Negative Control,G,12
26,197,7.030456852791878,0.0,Negative Control,G,12
27,235,20.642553191489363,0.0,Negative Control,G,12
29,268,77.01865671641791,0.0,Negative Control,G,12
31,188,7.824468085106383,0.0,Negative Control,G,12
32,134,41.76865671641791,0.0,Negative Control,G,12
33,141,11.666666666666666,0.0,Negative Control,G,12
34,197,16.573604060913706,0.0,Negative Control,G,12
35,201,17.407960199004975,0.0,Negative Control,G,12
36,186,36.166666666666664,0.0,Negative Control,G,12
37,174,4.477011494252873,0.0,Negative Control,G,12
38,165,89.67272727272727,0.0,Negative Control,G,12
39,257,81.08560311284047,0.0,Negative Control,G,12
40,160,4.65,0.0,Negative Control,G,12
41,142,28.971830985915492,0.0,Negative Control,G,12
44,149,33.24832214765101,0.0,Negative Control,G,12
45,203,6.891625615763547,0.0,Negative Control,G,12
46,193,80.76683937823834,0.0,Negative Control,G,12
47,123,42.24390243902439,0.0,Negative Control,G,12
48,152,65.875,0.0,Negative Control,G,12
51,211,58.51184834123223,0.0,Negative Control,G,12
54,123,21.8130081300813,0.0,Negative Control,G,12
55,123,13.804878048780488,0.0,Negative Control,G,12
56,136,24.926470588235293,0.0,Negative Control,G,12
60,145,55.86896551724138,0.0,Negative Control,G,12
62,175,63.04,0.0,Negative Control,G,12
63,293,49.11262798634812,0.0,Negative Control,G,12
64,133,2.007518796992481,0.0,Negative Control,G,12
65,144,30.055555555555557,0.0,Negative Control,G,12
66,168,3.0833333333333335,0.0,Negative Control,G,12
67,171,4.83625730994152,0.0,Negative Control,G,12
68,131,41.37404580152672,0.0,Negative Control,G,12
71,122,43.27049180327869,0.0,Negative Control,G,12
72,177,8.389830508474576,0.0,Negative Control,G,12
73,154,46.0,0.0,Negative Control,G,12
74,90,14.077777777777778,0.0,Negative Control,G,12
75,72,17.13888888888889,0.0,Negative Control,G,12
76,79,28.417721518987342,0.0,Negative Control,G,12
77,113,26.787610619469028,0.0,Negative Control,G,12
79,210,4.395238095238096,0.0,Negative Control,G,12
80,155,56.225806451612904,0.0,Negative Control,G,12
81,331,15.794561933534743,0.0,Negative Control,G,12
83,151,65.13245033112582,0.0,Negative Control,G,12
86,145,35.06896551724138,0.0,Negative Control,G,12
91,80,20.175,0.0,Negative Control,G,12
93,96,3.1458333333333335,0.0,Negative Control,G,12
94,242,3.3388429752066116,0.0,Negative Control,G,12
95,105,27.085714285714285,0.0,Negative Control,G,12
98,249,59.63855421686747,0.0,Negative Control,G,12
99,156,42.59615384615385,0.0,Negative Control,G,12
101,129,40.434108527131784,0.0,Negative Control,G,12
102,153,22.45098039215686,0.0,Negative Control,G,12
103,81,3.45679012345679,0.0,Negative Control,G,12
105,342,76.98538011695906,0.0,Negative Control,G,12
107,155,37.70967741935484,0.0,Negative Control,G,12
109,186,55.935483870967744,0.0,Negative Control,G,12
113,52,26.0,0.0,Negative Control,G,12
117,229,80.58951965065502,0.0,Negative Control,G,12
118,111,130.06306306306305,0.0,Negative Control,G,12
119,252,16.142857142857142,0.0,Negative Control,G,12
120,73,26.041095890410958,0.0,Negative Control,G,12
121,135,166.3925925925926,0.0,Negative Control,G,12
123,367,81.02179836512262,0.0,Negative Control,G,12
126,117,36.06837606837607,0.0,Negative Control,G,12
127,137,92.94160583941606,0.0,Negative Control,G,12
129,175,27.725714285714286,0.0,Negative Control,G,12
130,152,21.032894736842106,0.0,Negative Control,G,12
132,133,45.68421052631579,0.0,Negative Control,G,12
133,241,43.79668049792531,0.0,Negative Control,G,12
134,195,31.74871794871795,0.0,Negative Control,G,12
135,158,19.27848101265823,0.0,Negative Control,G,12
136,162,29.382716049382715,0.0,Negative Control,G,12
137,190,18.88421052631579,0.0,Negative Control,G,12
138,123,11.065040650406504,0.0,Negative Control,G,12
139,118,4.983050847457627,0.0,Negative Control,G,12
140,200,68.755,0.0,Negative Control,G,12
141,101,5.762376237623762,0.0,Negative Control,G,12
142,170,51.923529411764704,0.0,Negative Control,G,12
143,77,2.727272727272727,0.0,Negative Control,G,12
144,127,36.889763779527556,0.0,Negative Control,G,12
145,133,39.05263157894737,0.0,Negative Control,G,12
146,161,39.98136645962733,0.0,Negative Control,G,12
147,110,11.1,0.0,Negative Control,G,12
148,145,28.510344827586206,0.0,Negative Control,G,12
149,164,47.8780487804878,0.0,Negative Control,G,12
150,145,59.737931034482756,0.0,Negative Control,G,12
151,200,22.1,0.0,Negative Control,G,12
152,161,58.24844720496895,0.0,Negative Control,G,12
153,178,43.741573033707866,0.0,Negative Control,G,12
155,180,19.905555555555555,0.0,Negative Control,G,12
156,176,9.448863636363637,0.0,Negative Control,G,12
157,163,26.883435582822084,0.0,Negative Control,G,12
158,112,21.9375,0.0,Negative Control,G,12
159,178,27.735955056179776,0.0,Negative Control,G,12
160,144,80.59027777777777,0.0,Negative Control,G,12
161,169,30.54437869822485,0.0,Negative Control,G,12
163,146,125.4931506849315,0.0,Negative Control,G,12
165,91,25.53846153846154,0.0,Negative Control,G,12
166,211,44.203791469194314,0.0,Negative Control,G,12
169,150,79.44666666666667,0.0,Negative Control,G,12
170,297,44.31986531986532,0.0,Negative Control,G,12
171,227,35.3215859030837,0.0,Negative Control,G,12
172,80,31.3125,0.0,Negative Control,G,12
173,222,9.5990990990991,0.0,Negative Control,G,12
174,163,41.69938650306749,0.0,Negative Control,G,12
175,196,69.29591836734694,0.0,Negative Control,G,12
176,103,14.970873786407767,0.0,Negative Control,G,12
181,176,56.42045454545455,0.0,Negative Control,G,12
182,206,7.985436893203883,0.0,Negative Control,G,12
183,143,28.727272727272727,0.0,Negative Control,G,12
184,156,26.42948717948718,0.0,Negative Control,G,12
185,139,12.863309352517986,0.0,Negative Control,G,12
186,207,65.30917874396135,0.0,Negative Control,G,12
187,163,50.423312883435585,0.0,Negative Control,G,12
188,132,19.333333333333332,0.0,Negative Control,G,12
189,239,65.27615062761507,0.0,Negative Control,G,12
190,162,34.148148148148145,0.0,Negative Control,G,12
192,134,13.932835820895523,0.0,Negative Control,G,12
193,116,20.025862068965516,0.0,Negative Control,G,12
195,133,14.789473684210526,0.0,Negative Control,G,12
196,162,11.160493827160494,0.0,Negative Control,G,12
197,150,43.45333333333333,0.0,Negative Control,G,12
198,103,38.51456310679612,0.0,Negative Control,G,12
199,122,16.483606557377048,0.0,Negative Control,G,12
200,149,59.711409395973156,0.0,Negative Control,G,12
201,194,12.391752577319588,0.0,Negative Control,G,12
202,150,8.506666666666666,0.0,Negative Control,G,12
203,227,42.969162995594715,0.0,Negative Control,G,12
204,97,18.4020618556701,0.0,Negative Control,G,12
205,144,12.041666666666666,0.0,Negative Control,G,12
206,188,70.77127659574468,0.0,Negative Control,G,12
207,120,69.40833333333333,0.0,Negative Control,G,12
1,149,7.382550335570469,80.0,Positive Control,H,1
2,93,94.83870967741936,80.0,Positive Control,H,1
3,61,115.19672131147541,80.0,Positive Control,H,1
4,94,22.138297872340427,80.0,Positive Control,H,1
5,148,8.277027027027026,80.0,Positive Control,H,1
6,232,120.44396551724138,80.0,Positive Control,H,1
7,202,27.11881188118812,80.0,Positive Control,H,1
8,175,73.84571428571428,80.0,Positive Control,H,1
10,153,105.13071895424837,80.0,Positive Control,H,1
11,185,108.42702702702702,80.0,Positive Control,H,1
12,149,56.77181208053691,80.0,Positive Control,H,1
13,175,108.28,80.0,Positive Control,H,1
14,212,97.50471698113208,80.0,Positive Control,H,1
15,204,106.81372549019608,80.0,Positive Control,H,1
16,175,24.485714285714284,80.0,Positive Control,H,1
17,133,106.93233082706767,80.0,Positive Control,H,1
18,224,121.62946428571429,80.0,Positive Control,H,1
19,124,73.11290322580645,80.0,Positive Control,H,1
20,190,76.46315789473684,80.0,Positive Control,H,1
21,220,73.55909090909091,80.0,Positive Control,H,1
22,154,19.305194805194805,80.0,Positive Control,H,1
23,110,78.62727272727273,80.0,Positive Control,H,1
24,120,74.16666666666667,80.0,Positive Control,H,1
25,178,121.32022471910112,80.0,Positive Control,H,1
26,70,15.714285714285714,80.0,Positive Control,H,1
27,204,93.99019607843137,80.0,Positive Control,H,1
28,179,27.3463687150838,80.0,Positive Control,H,1
29,156,61.756410256410255,80.0,Positive Control,H,1
30,202,133.33168316831683,80.0,Positive Control,H,1
31,213,121.30516431924883,80.0,Positive Control,H,1
32,132,105.81060606060606,80.0,Positive Control,H,1
33,208,132.67307692307693,80.0,Positive Control,H,1
34,146,18.95205479452055,80.0,Positive Control,H,1
35,135,103.68148148148148,80.0,Positive Control,H,1
36,177,86.40112994350282,80.0,Positive Control,H,1
38,137,95.25547445255475,80.0,Positive Control,H,1
39,115,108.8,80.0,Positive Control,H,1
40,134,59.88059701492537,80.0,Positive Control,H,1
41,134,56.223880597014926,80.0,Positive Control,H,1
42,142,87.59859154929578,80.0,Positive Control,H,1
43,193,138.10362694300517,80.0,Positive Control,H,1
44,184,66.69565217391305,80.0,Positive Control,H,1
45,142,47.0,80.0,Positive Control,H,1
46,178,109.83707865168539,80.0,Positive Control,H,1
48,101,43.445544554455445,80.0,Positive Control,H,1
49,63,12.53968253968254,80.0,Positive Control,H,1
50,140,101.19285714285714,80.0,Positive Control,H,1
51,142,13.183098591549296,80.0,Positive Control,H,1
52,206,143.1359223300971,80.0,Positive Control,H,1
55,167,10.52694610778443,80.0,Positive Control,H,1
56,202,66.04455445544555,80.0,Positive Control,H,1
57,137,28.277372262773724,80.0,Positive Control,H,1
58,189,14.063492063492063,80.0,Positive Control,H,1
59,142,44.04225352112676,80.0,Positive Control,H,1
60,387,64.72093023255815,80.0,Positive Control,H,1
61,189,113.4973544973545,80.0,Positive Control,H,1
63,231,25.303030303030305,80.0,Positive Control,H,1
65,107,3.897196261682243,80.0,Positive Control,H,1
66,149,32.51006711409396,80.0,Positive Control,H,1
67,231,118.41991341991341,80.0,Positive Control,H,1
69,96,52.03125,80.0,Positive Control,H,1
70,134,98.79850746268657,80.0,Positive Control,H,1
71,214,170.78971962616822,80.0,Positive Control,H,1
72,336,120.24404761904762,80.0,Positive Control,H,1
73,198,13.141414141414142,80.0,Positive Control,H,1
74,223,74.52914798206278,80.0,Positive Control,H,1
75,154,116.33766233766234,80.0,Positive Control,H,1
76,120,79.375,80.0,Positive Control,H,1
77,293,139.5494880546075,80.0,Positive Control,H,1
78,164,157.51829268292684,80.0,Positive Control,H,1
79,184,95.70108695652173,80.0,Positive Control,H,1
81,118,80.52542372881356,80.0,Positive Control,H,1
82,224,118.78571428571429,80.0,Positive Control,H,1
83,207,92.41062801932367,80.0,Positive Control,H,1
84,191,109.95811518324608,80.0,Positive Control,H,1
85,234,57.98290598290598,80.0,Positive Control,H,1
86,110,7.636363636363637,80.0,Positive Control,H,1
87,134,80.0223880597015,80.0,Positive Control,H,1
88,151,10.655629139072847,80.0,Positive Control,H,1
89,226,109.75221238938053,80.0,Positive Control,H,1
90,132,10.545454545454545,80.0,Positive Control,H,1
91,129,162.19379844961242,80.0,Positive Control,H,1
92,119,76.90756302521008,80.0,Positive Control,H,1
98,182,10.89010989010989,80.0,Positive Control,H,1
99,230,155.58695652173913,80.0,Positive Control,H,1
100,236,1.423728813559322,80.0,Positive Control,H,1
101,122,80.19672131147541,80.0,Positive Control,H,1
102,146,121.54794520547945,80.0,Positive Control,H,1
103,181,57.613259668508285,80.0,Positive Control,H,1
104,166,110.7289156626506,80.0,Positive Control,H,1
105,210,114.03333333333333,80.0,Positive Control,H,1
106,108,169.83333333333334,80.0,Positive Control,H,1
107,137,193.7080291970803,80.0,Positive Control,H,1
108,135,106.02962962962962,80.0,Positive Control,H,1
109,160,17.84375,80.0,Positive Control,H,1
110,176,94.85795454545455,80.0,Positive Control,H,1
111,109,122.11926605504587,80.0,Positive Control,H,1
112,142,147.81690140845072,80.0,Positive Control,H,1
113,127,8.874015748031496,80.0,Positive Control,H,1
114,196,151.78061224489795,80.0,Positive Control,H,1
115,105,89.2,80.0,Positive Control,H,1
116,168,42.226190476190474,80.0,Positive Control,H,1
117,209,64.19617224880383,80.0,Positive Control,H,1
118,131,15.916030534351146,80.0,Positive Control,H,1
119,105,7.104761904761904,80.0,Positive Control,H,1
120,119,81.73109243697479,80.0,Positive Control,H,1
121,145,107.29655172413793,80.0,Positive Control,H,1
122,104,15.211538461538462,80.0,Positive Control,H,1
123,96,105.70833333333333,80.0,Positive Control,H,1
126,147,68.4625850340136,80.0,Positive Control,H,1
127,59,111.42372881355932,80.0,Positive Control,H,1
128,116,107.4396551724138,80.0,Positive Control,H,1
129,97,96.28865979381443,80.0,Positive Control,H,1
130,167,150.7005988023952,80.0,Positive Control,H,1
131,141,8.673758865248226,80.0,Positive Control,H,1
132,242,12.917355371900827,80.0,Positive Control,H,1
133,198,24.742424242424242,80.0,Positive Control,H,1
134,108,61.861111111111114,80.0,Positive Control,H,1
135,138,72.02173913043478,80.0,Positive Control,H,1
136,152,107.73684210526316,80.0,Positive Control,H,1
137,128,9.078125,80.0,Positive Control,H,1
139,108,80.13888888888889,80.0,Positive Control,H,1
140,54,1.4074074074074074,80.0,Positive Control,H,1
143,160,96.01875,80.0,Positive Control,H,1
144,121,17.0,80.0,Positive Control,H,1
145,118,53.771186440677965,80.0,Positive Control,H,1
146,147,68.87074829931973,80.0,Positive Control,H,1
147,161,61.53416149068323,80.0,Positive Control,H,1
148,151,12.291390728476822,80.0,Positive Control,H,1
149,167,95.8502994011976,80.0,Positive Control,H,1
150,295,3.9016949152542373,80.0,Positive Control,H,1
151,140,82.70714285714286,80.0,Positive Control,H,1
152,184,118.05978260869566,80.0,Positive Control,H,1
153,180,116.81666666666666,80.0,Positive Control,H,1
154,98,10.428571428571429,80.0,Positive Control,H,1
155,190,60.73684210526316,80.0,Positive Control,H,1
156,62,3.161290322580645,80.0,Positive Control,H,1
157,176,117.30113636363636,80.0,Positive Control,H,1
158,193,93.73575129533678,80.0,Positive Control,H,1
159,210,101.79523809523809,80.0,Positive Control,H,1
160,106,4.0754716981132075,80.0,Positive Control,H,1
161,152,127.0,80.0,Positive Control,H,1
162,160,146.50625,80.0,Positive Control,H,1
163,220,33.61363636363637,80.0,Positive Control,H,1
165,356,7.087078651685394,80.0,Positive Control,H,1
166,95,78.73684210526316,80.0,Positive Control,H,1
167,135,105.67407407407407,80.0,Positive Control,H,1
168,149,88.42953020134229,80.0,Positive Control,H,1
169,161,76.01242236024845,80.0,Positive Control,H,1
170,154,78.55844155844156,80.0,Positive Control,H,1
171,184,99.95652173913044,80.0,Positive Control,H,1
172,187,140.6524064171123,80.0,Positive Control,H,1
173,161,148.08695652173913,80.0,Positive Control,H,1
174,84,99.78571428571429,80.0,Positive Control,H,1
175,179,63.770949720670394,80.0,Positive Control,H,1
176,178,51.71348314606742,80.0,Positive Control,H,1
177,72,4.125,80.0,Positive Control,H,1
178,287,96.41811846689896,80.0,Positive Control,H,1
179,195,15.164102564102564,80.0,Positive Control,H,1
181,160,54.65625,80.0,Positive Control,H,1
182,178,10.42134831460674,80.0,Positive Control,H,1
183,158,124.07594936708861,80.0,Positive Control,H,1
184,116,5.241379310344827,80.0,Positive Control,H,1
185,146,119.27397260273973,80.0,Positive Control,H,1
186,147,86.43537414965986,80.0,Positive Control,H,1
189,115,106.88695652173914,80.0,Positive Control,H,1
190,189,109.41269841269842,80.0,Positive Control,H,1
191,227,121.83259911894272,80.0,Positive Control,H,1
193,139,99.58273381294964,80.0,Positive Control,H,1
194,139,45.697841726618705,80.0,Positive Control,H,1
195,163,89.0920245398773,80.0,Positive Control,H,1
197,206,162.18446601941747,80.0,Positive Control,H,1
198,175,108.49714285714286,80.0,Positive Control,H,1
199,172,85.25581395348837,80.0,Positive Control,H,1
200,236,11.65677966101695,80.0,Positive Control,H,1
201,186,130.51075268817203,80.0,Positive Control,H,1
202,195,137.3897435897436,80.0,Positive Control,H,1
203,214,166.39719626168224,80.0,Positive Control,H,1
204,192,118.66145833333333,80.0,Positive Control,H,1
205,226,11.004424778761061,80.0,Positive Control,H,1
206,134,88.58955223880596,80.0,Positive Control,H,1
207,119,85.38655462184875,80.0,Positive Control,H,1
208,130,10.576923076923077,80.0,Positive Control,H,1
209,210,65.53809523809524,80.0,Positive Control,H,1
212,103,81.03883495145631,80.0,Positive Control,H,1
213,114,106.70175438596492,80.0,Positive Control,H,1
214,212,61.20754716981132,80.0,Positive Control,H,1
215,239,22.694560669456067,80.0,Positive Control,H,1
216,173,57.91329479768786,80.0,Positive Control,H,1
217,82,43.13414634146341,80.0,Positive Control,H,1
219,162,105.27160493827161,80.0,Positive Control,H,1
220,122,13.959016393442623,80.0,Positive Control,H,1
221,181,48.149171270718234,80.0,Positive Control,H,1
222,241,88.35269709543569,80.0,Positive Control,H,1
223,186,101.06451612903226,80.0,Positive Control,H,1
224,111,90.22522522522523,80.0,Positive Control,H,1
225,103,89.83495145631068,80.0,Positive Control,H,1
226,172,65.9186046511628,80.0,Positive Control,H,1
227,202,79.05940594059406,80.0,Positive Control,H,1
228,203,97.51231527093596,80.0,Positive Control,H,1
229,345,8.28695652173913,80.0,Positive Control,H,1
232,171,168.6140350877193,80.0,Positive Control,H,1
233,190,51.65263157894737,80.0,Positive Control,H,1
234,206,76.6116504854369,80.0,Positive Control,H,1
235,232,62.275862068965516,80.0,Positive Control,H,1
236,135,73.93333333333334,80.0,Positive Control,H,1
237,160,86.41875,80.0,Positive Control,H,1
238,114,91.14912280701755,80.0,Positive Control,H,1
241,212,49.613207547169814,80.0,Positive Control,H,1
242,133,131.50375939849624,80.0,Positive Control,H,1
243,195,67.12307692307692,80.0,Positive Control,H,1
244,147,49.95238095238095,80.0,Positive Control,H,1
245,221,133.7556561085973,80.0,Positive Control,H,1
246,129,103.70542635658914,80.0,Positive Control,H,1
247,158,57.24050632911393,80.0,Positive Control,H,1
248,241,157.72614107883817,80.0,Positive Control,H,1
249,199,34.050251256281406,80.0,Positive Control,H,1
251,486,44.806584362139915,80.0,Positive Control,H,1
252,180,86.75555555555556,80.0,Positive Control,H,1
253,238,107.2016806722689,80.0,Positive Control,H,1
254,272,52.36764705882353,80.0,Positive Control,H,1
255,128,176.125,80.0,Positive Control,H,1
256,203,65.29556650246306,80.0,Positive Control,H,1
257,191,58.07853403141361,80.0,Positive Control,H,1
258,153,111.73202614379085,80.0,Positive Control,H,1
259,106,150.3679245283019,80.0,Positive Control,H,1
260,86,32.604651162790695,80.0,Positive Control,H,1
261,273,90.28571428571429,80.0,Positive Control,H,1
262,178,92.76404494382022,80.0,Positive Control,H,1
263,184,75.90217391304348,80.0,Positive Control,H,1
264,172,37.26162790697674,80.0,Positive Control,H,1
265,155,17.916129032258066,80.0,Positive Control,H,1
266,115,16.930434782608696,80.0,Positive Control,H,1
267,226,76.11504424778761,80.0,Positive Control,H,1
268,123,101.34146341463415,80.0,Positive Control,H,1
269,216,14.430555555555555,80.0,Positive Control,H,1
270,167,6.059880239520958,80.0,Positive Control,H,1
271,212,22.014150943396228,80.0,Positive Control,H,1
272,176,35.23863636363637,80.0,Positive Control,H,1
273,308,123.73701298701299,80.0,Positive Control,H,1
274,125,107.304,80.0,Positive Control,H,1
275,326,112.51533742331289,80.0,Positive Control,H,1
276,306,120.97712418300654,80.0,Positive Control,H,1
277,203,16.88177339901478,80.0,Positive Control,H,1
278,180,64.1,80.0,Positive Control,H,1
279,95,6.2105263157894735,80.0,Positive Control,H,1
280,116,65.55172413793103,80.0,Positive Control,H,1
281,56,1.5535714285714286,80.0,Positive Control,H,1
282,59,102.83050847457628,80.0,Positive Control,H,1
286,53,77.24528301886792,80.0,Positive Control,H,1
0,177,37.090395480225986,0.0,Empty,H,2
2,140,106.98571428571428,0.0,Empty,H,2
3,221,24.466063348416288,0.0,Empty,H,2
4,164,67.17073170731707,0.0,Empty,H,2
5,213,39.87323943661972,0.0,Empty,H,2
6,186,66.94086021505376,0.0,Empty,H,2
7,178,7.977528089887641,0.0,Empty,H,2
